#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
plant_gourd_bottle_4|Plant - Bottle Gourd 4|||lib_ecology_plant_gourd_bottle_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_gourd_bottle_5|Plant - Bottle Gourd 5|||lib_ecology_plant_gourd_bottle_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_gourd_bottle_6|Plant - Bottle Gourd 6|||lib_ecology_plant_gourd_bottle_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||gal:plant_gourd_bottle_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_gourd_bottle_7|Plant - Bottle Gourd 7|||lib_ecology_plant_gourd_bottle_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_gourd_bottle|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_heath_gold|Plant - Heath Gold|||lib_ecology_plant_heath_gold.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_heath_green|Plant - Heath Green|||lib_ecology_plant_heath_green.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_heath_purple|Plant - Heath Purple|||lib_ecology_plant_heath_purple.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_heath_red|Plant - Heath Red|||lib_ecology_plant_heath_red.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_heath_sandwort|Plant - Heath Sandwort|||lib_ecology_plant_heath_sandwort.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_heath_saxifrage_purple|Plant - Heath Saxifrage Purple|||lib_ecology_plant_heath_saxifrage_purple.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_juncus_1|Plant - Juncus 1|||lib_ecology_plant_juncus_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 1,attached_node 1,leaves 1,plant 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_juncus_2|Plant - Juncus 2|||lib_ecology_plant_juncus_2.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 1,attached_node 1,leaves 1,plant 1,flora 1,lib_ecology_plant 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_juncus_3|Plant - Juncus 3|||lib_ecology_plant_juncus_3.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 1,attached_node 1,leaves 1,plant 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_kiokio|Plant - Kiokio|||lib_ecology_plant_kiokio.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_kelp_block|Plant - Kelp Block|xocean|kelp_block|lib_ecology_plant_kelp_block.png|||||||light|facedir|||FALSE||||||||TRUE|||FALSE|||||choppy 1,sea 1||gal:fruit_kelp 9|wood||||||||||||||||||
plant_kelp_brown|Plant - Kelp_Brown|||lib_materials_sand_default.png|lib_ecology_plant_kelp_brown.png false|lib_ecology_plant_kelp_brown.png|lib_ecology_plant_kelp_brown.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1||gal:fruit_kelp|dirt|gal:sand|||||||||||||||||
plant_kelp_giant_brown|Plant - Giant Brown Kelp|||lib_materials_sand_default.png|lib_ecology_plant_kelp_giant_brown.png true|lib_ecology_plant_kelp_giant_brown.png|lib_ecology_plant_kelp_giant_brown.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1||gal:fruit_kelp|dirt|gal:sand|||||||||||||||||
plant_kelp_giant_brown_small|Plant - Giant Brown_Small Kelp|||lib_materials_sand_default.png|lib_ecology_plant_kelp_giant_brown_small.png true|lib_ecology_plant_kelp_giant_brown_small.png|lib_ecology_plant_kelp_giant_brown_small.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1||gal:fruit_kelp|dirt|gal:sand|||||||||||||||||
plant_kelp_1|Plant - Kelp 1|||lib_materials_sand_default.png|lib_ecology_plant_kelp_1.png true|lib_ecology_plant_kelp_1.png|lib_ecology_plant_kelp_1.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||plant_kelp_2||snappy 3,sea 1||gal:fruit_kelp|dirt|gal:sand|||||||||||||||||
plant_kelp_2|Plant - Kelp 2|||lib_materials_sand_default.png|lib_ecology_plant_kelp_2.png true|lib_ecology_plant_kelp_2.png|lib_ecology_plant_kelp_2.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1||gal:fruit_kelp|dirt|gal:sand|||||||||||||||||
plant_mangrove_fern|Plant - Mangrove Fern|||lib_ecology_plant_mangrove_fern.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_manna_reed|Plant - Manna Reed|||lib_ecology_plant_manna_reed.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1,color_dark_green 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_nettle_carduus|Plant - Carduus|||lib_ecology_plant_nettle_carduus.png||||plantlike|1.2||light||||FALSE||||TRUE|TRUE|1||TRUE||1|FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_nettle_cleavers|Plant - Cleavers|||lib_ecology_plant_nettle_cleavers.png||||plantlike|1.2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||source|3|0|FALSE|gal:plant_nettle_cleavers|gal:plant_nettle_cleavers||||||
plant_nettle_giant_hogweed|Plant - Giant Hogweed|||lib_ecology_plant_nettle_giant_hogweed.png||||plantlike|2||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_nettle_impatiens|Plant - Impatiens|||lib_ecology_plant_nettle_impatiens.png||||plantlike|1.4||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_nettle_nettle|Plant - Nettle|||lib_ecology_plant_nettle_nettle.png||||plantlike|1.4||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_nettle_scotch_broom|Plant - Scotch Broom|||lib_ecology_plant_nettle_scotch_broom.png||||mesh|||light||||FALSE||||TRUE|TRUE|1||TRUE||||||||choppy 2,oddly_breakable_by_hand 1,flora 1,flammable 1|||leaves||||||nettle_scotch_broom.obj|||||||TRUE|||||
plant_palmetto_01|Plant - Palmetto 01|||lib_ecology_tree_fern_small_leaves.png||||plantlike|4||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_papyrus|Plant - Papyrus|||lib_ecology_plant_papyrus.png^(lib_ecology_plant_papyrus.png^[transformFX),lib_ecology_plant_papyrus.png^(lib_ecology_plant_papyrus.png^[transformFX),lib_ecology_plant_papyrus.png,lib_ecology_plant_papyrus.png^[transformFX,lib_ecology_plant_papyrus.png^[transformFX,lib_ecology_plant_papyrus.png||||nodebox|||light|facedir|||TRUE||||||||TRUE|||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.4375,-0.5,-0.1875,-0.3125,0.5,-0.0625;-0.1875,-0.5,0.3125,-0.0625,0.5,0.4375;0.0625,-0.5,-0.4375,0.1875,0.5,-0.3125;0.3125,-0.5,0.0625,0.4375,0.5,0.1875;-0.5,0.1875,-0.1875,-0.4375,0.3125,-0.0625;-0.0625,-0.3125,0.3125,0,-0.1875,0.4375;0,-0.0625,-0.4375,0.0625,0.0625,-0.3125;0.4375,0.25,0.0625,0.5,0.4375,0.1875;0.0625,0.1875,-0.5,0.1875,0.375,-0.4375;-0.4375,-0.3125,-0.0625,-0.3125,-0.1875,0;0.3125,-0.0625,0,0.4375,0.0625,0.0625;-0.1875,0.25,0.4375,-0.0625,0.4375,0.5|||||||||||||||
plant_pineapple_plant|Plant - Pineapple|||lib_ecology_plant_pineapple_plant.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_pineapple_plant||snappy 3,flammable 2,plant 1,attached_node 1,growing 1||gal:fruit_pineapple|leaves||||||||||||||||||
plant_pineapple_plant_growing|Plant - Pineapple (Growing)|||lib_ecology_plant_pineapple_plant_growing.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_pineapple_plant||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_pingao|Plant - Pingao|||lib_ecology_plant_pingao.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_potato_1|Plant - Potato 1|||lib_ecology_plant_potato_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_potato_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_potato_2|Plant - Potato 2|||lib_ecology_plant_potato_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_potato_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_potato_3|Plant - Potato 3|||lib_ecology_plant_potato_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_potato_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_potato_4|Plant - Potato 4|||lib_ecology_plant_potato_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_potato|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_raspberries_1|Plant - Raspberries 1|||lib_ecology_plant_raspberry_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_raspberries_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_raspberries_2|Plant - Raspberries 2|||lib_ecology_plant_raspberry_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_raspberries_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_raspberries_3|Plant - Raspberries 3|||lib_ecology_plant_raspberry_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_raspberries_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_raspberries_4|Plant - Raspberries 4|||lib_ecology_plant_raspberry_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_raspberries|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_raupo|Plant - Raupo|||lib_ecology_plant_raupo.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_red_tussock|Plant - Red_Tussock|||lib_ecology_plant_red_tussock.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace|Plant - Reedmace|||lib_ecology_plant_reedmace.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace_1|Plant - Reedmace 1|||lib_ecology_plant_reedmace_1.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_reedmace_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_reedmace_2|Plant - Reedmace 2|||lib_ecology_plant_reedmace_2.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_reedmace_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_reedmace_3|Plant - Reedmace 3|||lib_ecology_plant_reedmace_3.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_reedmace_bottom|Plant - Reedmace Bottom|||lib_ecology_plant_reedmace_bottom.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace_sapling|Plant - Reedmace Sapling|||lib_ecology_plant_reedmace_sapling.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace_spikes|Plant - Reedmace Spikes|||lib_ecology_plant_reedmace_spikes.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace_top|Plant - Reedmace Top|||lib_ecology_plant_reedmace_top.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_reedmace_water|Plant - Reedmace Water|||lib_materials_dirt_mud_01.png|lib_ecology_plant_reedmace_water.png true|lib_ecology_plant_reedmace_water.png|lib_ecology_plant_reedmace_water.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:plant_reedmace_water|gal:plant_reedmace_water||||||||||||||||
plant_reedmace_sapling_water|Plant - Reedmace Water|||lib_materials_dirt_mud_01.png|lib_ecology_plant_reedmace_sapling.png true|lib_ecology_plant_reedmace_sapling.png|lib_ecology_plant_reedmace_sapling.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:plant_reedmace_water|gal:plant_reedmace_water||||||||||||||||
plant_rhubarb_1|Plant - Rhubarb 1|||lib_ecology_plant_rhubarb_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_rhubarb_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_rhubarb_2|Plant - Rhubarb 2|||lib_ecology_plant_rhubarb_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_rhubarb_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_rhubarb_4|Plant - Rhubarb 4|||lib_ecology_plant_rhubarb_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_rhubarb|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_sea_pickle|Plant - Sea_Pickle|||lib_materials_sand_default.png|lib_ecology_plant_sea_pickle.png false|lib_ecology_plant_sea_pickle.png|lib_ecology_plant_sea_pickle.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:sand|||-0.5,-0.5,-0.5,0.5,0,0.5||||||||||||||
plant_seaweed_temperate|Plant - Seaweed_Temperate|||lib_materials_sand_default.png|lib_ecology_plant_seaweed_temperate.png true|lib_ecology_plant_seaweed_temperate.png|lib_ecology_plant_seaweed_temperate.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:sand|||||||||||||||||
plant_seaweed_tropical|Plant - Seaweed_Tropical|||lib_materials_sand_default.png|lib_ecology_plant_seaweed_tropical.png true|lib_ecology_plant_seaweed_tropical.png|lib_ecology_plant_seaweed_tropical.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|gal:sand|||||||||||||||||
plant_small_desert_palm|Desert Palm|||lib_ecology_plant_desert_palm.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_small_jungle_tree|Small Jungle Tree|||lib_ecology_plant_jungletree.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_spinifex|Plant - Spinifex|||lib_ecology_plant_spinifex.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3||||||||||||||
plant_strawberry_1|Plant - Strawberry 1|||lib_ecology_plant_strawberry_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_2|Plant - Strawberry 2|||lib_ecology_plant_strawberry_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_3|Plant - Strawberry 3|||lib_ecology_plant_strawberry_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_4|Plant - Strawberry 4|||lib_ecology_plant_strawberry_4.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_5|Plant - Strawberry 5|||lib_ecology_plant_strawberry_5.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_6|Plant - Strawberry 6|||lib_ecology_plant_strawberry_6.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_7|Plant - Strawberry 7|||lib_ecology_plant_strawberry_7.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_strawberry_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_strawberry_8|Plant - Strawberry 8|||lib_ecology_plant_strawberry_8.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||gal:fruit_strawberry|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_1|Plant - Tomato 1|||lib_ecology_plant_tomato_1.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_2|Plant - Tomato 2|||lib_ecology_plant_tomato_2.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
plant_tomato_3|Plant - Tomato 3|||lib_ecology_plant_tomato_3.png||||plantlike|||light||||FALSE||||TRUE|TRUE|1||TRUE|||FALSE|||plant_tomato_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375||||||||||||||
