#Cell_Idx|Cell_Z|Cell_X|Tier
#C_Idx|C_Z|C_X|Tier
#North America|||
4754|-7271|-12992|3
4755|7962|723|3
4756|-10274|15933|3
4757|17831|23037|3
4758|-20806|20010|3
4759|16616|8381|3
4760|-22767|-3586|3
4761|-20273|19853|3
4762|-20129|-4248|3
4763|-26115|-9389|3
4764|24998|-1945|3
4765|-3877|24612|3
4766|-7930|20361|3
4767|-1650|139|3
4768|6868|-9636|3
4769|-15318|-13011|3
4770|3544|14961|3
4771|5876|26525|3
4772|-2291|-16122|3
4773|26291|-11411|3
4774|15058|-24632|3
4775|-249|14264|3
4776|23516|-26140|3
4777|-25093|22124|3
4778|7179|9074|3
4779|-9490|16459|3
4780|-23463|19175|3
4781|2072|-16784|3
4782|26557|-16059|3
4783|-8390|21741|3
4784|-11020|-1632|3
4785|21862|-3212|3
4786|3375|149|3
4787|-16032|-8286|3
4788|-12348|21472|3
4789|7240|-2459|3
4790|24816|543|3
4791|16507|-15868|3
4792|-23462|-19250|3
4793|-24231|8524|3
4794|14255|-25551|3
4795|18389|11666|3
4796|22473|-6370|3
4797|-17962|-10327|3
4798|6186|-18774|3
4799|-3789|13465|3
4800|12817|9156|3
4801|15037|6730|3
4802|2758|-21078|3
4803|26067|-18527|3
4804|10671|5483|3
4805|-11443|15486|3
4806|3352|-9262|3
4807|22366|-8956|3
4808|2550|11957|3
4809|-16805|913|3
4810|14732|5842|3
4811|16903|2124|3
4812|19513|3603|3
4813|-18917|-216|3
4814|3073|8973|3
4815|-1106|1987|3
4816|-15604|-10012|3
4817|3465|-7130|3
4818|-21153|7600|3
4819|-21837|7044|3
4820|21906|13274|3
4821|-452|-6738|3
4822|-6902|-9528|3
4823|-19252|8264|3
4824|-5904|10217|3
4825|-11521|-12840|3
4826|-10531|12816|3
4827|-26269|10440|3
4828|19930|-9400|3
4829|21702|9127|3
4830|169|7097|3
4831|11617|-2433|3
4832|-15119|8848|3
4833|19626|-11460|3
4834|-24008|-7047|3
4835|-18026|-16922|3
4836|3690|11855|3
4837|-5997|-4863|3
4838|-15966|-2791|3
4839|-19803|9348|3
4840|-17017|25224|3
4841|-4485|-18319|3
4842|-2368|-14815|3
4843|-7859|10421|3
4844|-16061|-24793|3
4845|9467|-18995|3
4846|351|-13126|3
4847|-19085|-12662|3
4848|-22516|6726|3
4849|22539|-2027|3
4850|5019|-25534|3
4851|-3104|2998|3
4852|-16393|26375|3
4853|2784|-17446|3
4854|5906|6517|3
4855|-15718|-17318|3
4856|-5323|8265|3
4857|17483|22424|3
4858|21497|-17022|3
4859|7191|17973|3
4860|19737|-23484|3
4861|4166|4014|3
4862|-15320|-20811|3
4863|-23855|16207|3
4864|10210|20692|3
4865|13834|-3816|3
4866|-2658|-21224|3
4867|23516|-22680|3
4868|-24272|-1088|3
4869|232|-3352|3
4870|-26671|24696|3
4871|9802|-12769|3
4872|-12339|7311|3
4873|-7324|-1154|3
4874|12815|19873|3
4875|5652|25553|3
4876|26894|-15118|3
4877|7468|-13091|3
4878|15245|-18717|3
4879|1332|18675|3
4880|-9895|-12598|3
4881|25027|1415|3
4882|-2325|-4334|3
4883|-7830|14589|3
4884|-1175|-10592|3
4885|-4903|-6613|3
4886|-26528|-11898|3
4887|-6365|14273|3
4888|5182|-18957|3
4889|-19819|-4864|3
4890|4795|1775|3
4891|-26386|164|3
4892|22297|24216|3
4893|21909|-15215|3
4894|9811|-14243|3
4895|14365|-18395|3
4896|-11682|7900|3
4897|6982|10090|3
4898|-17120|25354|3
4899|13498|18596|3
4900|24267|17644|3
4901|7123|4265|3
4902|-17609|-11314|3
4903|-12886|-3615|3
4904|-14681|-14957|3
4905|-588|-26033|3
4906|-3314|12152|3
4907|15305|-5705|3
4908|-14800|8808|3
4909|967|-11456|3
4910|26707|3185|3
4911|15187|2264|3
4912|-8664|6171|3
4913|-13063|-19099|3
4914|12155|-20389|3
4915|1111|-25238|3
4916|21076|-12399|3
4917|1055|-24015|3
4918|-11659|16609|3
4919|-22799|-7477|3
4920|-25269|-25144|3
4921|-26182|-24748|3
4922|15405|20841|3
4923|10890|23957|3
4924|22334|-2483|3
4925|-23664|1304|3
4926|-6473|-16893|3
4927|-14816|20393|3
4928|23837|-11643|3
4929|-7114|-4519|3
4930|-210|6750|3
4931|-21515|-2794|3
4932|-9883|-10888|3
4933|-7923|3054|3
4934|-14873|-26318|3
4935|17282|3151|3
4936|2504|-18816|3
4937|1508|-785|3
4938|10745|9585|3
4939|15454|-6333|3
4940|20334|-8894|3
4941|-21776|17119|3
4942|22378|8|3
4943|8415|-17107|3
4944|-12116|26325|3
4945|-23722|-14881|3
4946|20468|-26802|3
4947|-18300|-24407|3
4948|18416|26641|3
4949|-8668|22342|3
4950|-21914|-20393|3
4951|7600|-3660|3
4952|-15770|-4483|3
4953|12360|-16393|3
4954|16068|19747|3
4955|15809|11523|3
4956|4236|16489|3
4957|-860|-65|3
4958|-1051|13641|3
4959|-1521|-23632|3
4960|-15205|-18190|3
4961|24336|2476|3
4962|24015|17022|3
4963|2368|19414|3
4964|5060|-11957|3
4965|-14164|-14832|3
4966|13548|-23125|3
4967|-21104|-11695|3
4968|9468|-22087|3
4969|-2505|-18034|3
4970|-7635|21205|3
4971|3196|5111|3
4972|-5452|17939|3
4973|25972|-24078|3
4974|7521|12189|3
4975|26417|12040|3
4976|25300|22121|3
4977|-17676|9903|3
4978|-10796|23251|3
4979|23769|-15028|3
4980|-17343|10682|3
4981|10039|-12420|3
4982|22053|-21028|3
4983|-24302|8175|3
4984|16668|-2459|3
4985|13403|-13528|3
4986|12127|1437|3
4987|18520|2035|3
4988|-3819|26062|3
4989|19000|17621|3
4990|17072|-5501|3
4991|4029|13816|3
4992|19473|-25647|3
4993|-9906|7280|3
4994|-14482|-17445|3
4995|26190|19132|3
4996|-2355|16142|3
4997|-26410|-11665|3
4998|-7002|16275|3
4999|24926|-10604|3
5000|-16869|25513|3
5001|-23430|-25051|3
5002|23318|-851|3
5003|3324|-14658|3
5004|20622|-24479|3
5005|17324|11138|3
5006|-15345|-7730|3
5007|-20892|-19958|3
5008|-12587|-24155|3
5009|-22616|24760|3
5010|-23586|20551|3
5011|21081|-23368|3
5012|-2071|-12823|3
5013|20342|-25000|3
5014|17517|22861|3
5015|13820|-22272|3
5016|5278|25868|3
5017|-11810|5923|3
5018|-4138|9080|3
5019|7293|16218|3
5020|-12793|26326|3
5021|-3370|-4470|3
5022|17541|-4376|3
5023|12618|-1612|3
5024|-16481|-3875|3
5025|-25250|-22109|3
5026|-26757|-5603|3
5027|-10534|-2938|3
5028|-17944|1581|3
5029|20229|-21514|3
5030|4976|-191|3
5031|19726|25806|3
5032|18315|-8403|3
5033|13361|-11174|3
5034|-9901|4893|3
5035|-9159|17801|3
5036|-18450|-22639|3
5037|14914|7259|3
5038|-309|12924|3
5039|2744|23102|3
5040|11451|-13564|3
5041|12499|-15129|3
5042|-5618|3359|3
5043|-11992|-4942|3
5044|-12466|13946|3
5045|7835|9220|3
5046|10602|-705|3
5047|-10341|18083|3
5048|-4740|18943|3
5049|10974|-11016|3
5050|-14646|-11578|3
5051|20868|-20493|3
5052|12095|-26896|3
5053|-7016|-15467|3
5054|7550|-834|3
5055|-2706|-18657|3
5056|-17612|8981|3
5057|14854|-12447|3
5058|-20661|-11015|3
5059|-19577|-430|3
5060|10653|23508|3
5061|-21967|-15679|3
5062|11640|-16839|3
5063|23367|17783|3
5064|-9894|11230|3
5065|20716|7102|3
5066|-12985|-1587|3
5067|24813|15171|3
5068|-2138|20180|3
5069|-19179|6335|3
5070|26990|-23315|3
5071|17174|2312|3
5072|-7311|-10459|3
5073|19990|5320|3
5074|-21490|24647|3
5075|-22723|-5286|3
5076|7030|-16489|3
5077|-25580|-374|3
5078|24714|-6464|3
5079|-21393|-7243|3
5080|-20838|7166|3
5081|2841|4892|3
5082|25790|-23774|3
5083|6498|-26041|3
5084|11662|-24561|3
5085|-12884|26031|3
5086|-19433|-11841|3
5087|3673|-8445|3
5088|8769|23426|3
5089|-24952|8084|3
5090|-26969|-25610|3
5091|-8993|-25421|3
5092|13216|7303|3
5093|9261|-25998|3
5094|-5145|-1662|3
5095|4278|2539|3
5096|-8277|6721|3
5097|-23936|-7872|3
5098|-17207|19390|3
5099|-20934|12945|3
5100|21594|-18001|3
5101|-65|-4856|3
5102|-6433|-1397|3
5103|-16715|-4811|3
5104|-3609|13040|3
5105|-11774|-23965|3
5106|17413|3205|3
5107|22239|24464|3
5108|-23380|10016|3
5109|-4953|3516|3
5110|-9800|-1165|3
5111|24161|5453|3
5112|23785|-15812|3
5113|7623|-17053|3
5114|13011|-450|3
5115|-6942|-18892|3
5116|10181|16598|3
5117|-21335|19185|3
5118|23283|-6760|3
5119|-18636|7493|3
5120|-10242|-6863|3
5121|-7263|-6257|3
5122|-785|-4267|3
5123|9896|21603|3
5124|21227|6595|3
5125|-21950|3714|3
5126|562|9631|3
5127|25972|-13821|3
5128|-1658|-9852|3
5129|12227|-3672|3
5130|893|819|3
5131|-8500|-25233|3
5132|17250|8413|3
5133|24097|9619|3
5134|-19723|-1929|3
5135|-24278|17352|3
5136|19581|-12605|3
5137|26113|-18417|3
5138|22371|17348|3
5139|-17458|6537|3
5140|-20265|8173|3
5141|15933|2755|3
5142|-6585|-15035|3
5143|-15593|-13233|3
5144|8578|20453|3
5145|21061|296|3
5146|1314|9564|3
5147|-14276|9517|3
5148|13536|-23186|3
5149|9748|13051|3
5150|-18231|15809|3
5151|-4356|17934|3
5152|-17046|-16583|3
5153|-7153|21624|3
5154|-12048|6422|3
5155|-9666|10370|3
5156|9522|20129|3
5157|-2781|26518|3
5158|-15909|13752|3
5159|-21565|22519|3
5160|-14946|4436|3
5161|-6264|4937|3
5162|-9636|4343|3
5163|11004|-589|3
5164|-5904|-1060|3
5165|26455|-4274|3
5166|-1756|-16993|3
5167|-14171|25395|3
5168|-10148|-17651|3
5169|19650|7828|3
5170|-4484|10669|3
5171|22902|15042|3
5172|4931|16382|3
5173|12159|22495|3
5174|2056|4111|3
5175|-23858|7316|3
5176|-380|-13846|3
5177|21610|-1139|3
5178|18567|-23456|3
5179|-26026|-8733|3
5180|11072|220|3
5181|-21402|3699|3
5182|-4955|-9808|3
5183|13673|6931|3
5184|-5899|-24654|3
5185|11763|1650|3
5186|16688|23716|3
5187|7373|-18236|3
5188|10656|-21472|3
5189|17018|-18113|3
5190|15250|18532|3
5191|-21025|9088|3
5192|-11968|15772|3
5193|-857|-5387|3
5194|-20106|-25172|3
5195|-8542|5713|3
5196|4108|7183|3
5197|-23024|-24924|3
5198|18997|-10828|3
5199|-15514|-13993|3
5200|-11703|-19850|3
5201|5926|8425|3
5202|-369|-26930|3
5203|-13047|18254|3
5204|-20873|-15927|3
5205|6304|-13018|3
5206|16206|-13660|3
5207|5358|10961|3
5208|5757|-20027|3
5209|10150|12067|3
5210|-19498|-16746|3
5211|-4070|-25414|3
5212|-22990|25369|3
5213|24447|-4684|3
5214|813|-17736|3
5215|-19976|6833|3
5216|-13602|22133|3
5217|22046|-13480|3
5218|-22191|-24055|3
5219|14952|10968|3
5220|6904|21815|3
5221|-2024|-26060|3
5222|15199|-3466|3
5223|3852|-20639|3
5224|22619|5361|3
5225|6482|22284|3
5226|-25624|-9554|3
5227|-5619|15296|3
5228|-17756|2066|3
5229|14925|-12160|3
5230|-15528|2982|3
5231|955|-20479|3
5232|8388|6793|3
5233|25117|10294|3
5234|9155|-7571|3
#|||
